STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD
USC00118916,"WALNUT, IL US",11/22/2021,,,0,0,0
USC00118916,"WALNUT, IL US",11/23/2021,,,0,0,0
USC00118916,"WALNUT, IL US",11/24/2021,,,0,0,0
USC00118916,"WALNUT, IL US",11/25/2021,,,0,0,0
USC00118916,"WALNUT, IL US",11/26/2021,,,0,0,0
USC00118916,"WALNUT, IL US",11/27/2021,,,0,0,0
USC00118916,"WALNUT, IL US",11/28/2021,,,0,0,0
USC00118916,"WALNUT, IL US",11/29/2021,,,0,0,0
USC00118916,"WALNUT, IL US",11/30/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/1/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/2/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/3/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/4/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/5/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/6/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/7/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/8/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/9/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/10/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/11/2021,,,0.96,0,0
USC00118916,"WALNUT, IL US",12/12/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/13/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/14/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/15/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/16/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/17/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/18/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/19/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/20/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/21/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/22/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/23/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/24/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/25/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/26/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/27/2021,,,0.25,0,0
USC00118916,"WALNUT, IL US",12/28/2021,,,0,0,0
USC00118916,"WALNUT, IL US",12/29/2021,,,0.2,2,
USC00118916,"WALNUT, IL US",12/30/2021,,,0,0,
USC00118916,"WALNUT, IL US",12/31/2021,,,0,0,
USC00118916,"WALNUT, IL US",1/2/2022,,,0.5,5,
USC00118916,"WALNUT, IL US",1/3/2022,,,0,,
USC00118916,"WALNUT, IL US",1/4/2022,,,0,,
USC00118916,"WALNUT, IL US",1/5/2022,,,0,,
USC00118916,"WALNUT, IL US",2/1/2022,,,0,,
USC00118916,"WALNUT, IL US",2/2/2022,,,0.2,2,
USC00118916,"WALNUT, IL US",2/3/2022,,,0,,
USC00118916,"WALNUT, IL US",2/4/2022,,,0,,
